12960|Moriah|New York|NY|44.0438|-73.5079
12961|Moriah Center|New York|NY|44.0552|-73.5347
12964|New Russia|New York|NY|44.1595|-73.6059
12974|Port Henry|New York|NY|44.0464|-73.4705
12975|Port Kent|New York|NY|44.5264|-73.4092
12977|Ray Brook|New York|NY|44.1457|-73.8152
12987|Upper Jay|New York|NY|44.3256|-73.8079
12993|Westport|New York|NY|44.205|-73.4702
12996|Willsboro|New York|NY|44.3604|-73.3963
12997|Wilmington|New York|NY|44.1457|-73.8152
12998|Witherbee|New York|NY|44.0827|-73.5306
12914|Bombay|New York|NY|44.9479|-74.5947
12915|Brainardsville|New York|NY|44.5527|-74.318
12916|Brushton|New York|NY|44.8282|-74.5223
12917|Burke|New York|NY|44.9177|-74.1731
12920|Chateaugay|New York|NY|44.9088|-74.0741
12926|Constable|New York|NY|44.9417|-74.3297
12930|Dickinson Center|New York|NY|44.7233|-74.5523
12937|Fort Covington|New York|NY|44.9731|-74.4929
12939|Gabriels|New York|NY|44.5527|-74.318
12945|Lake Clear|New York|NY|44.5527|-74.318
12953|Malone|New York|NY|44.8482|-74.2928
12957|Moira|New York|NY|44.8504|-74.5603
12966|North Bangor|New York|NY|44.8532|-74.4191
12969|Owls Head|New York|NY|44.7308|-74.1342
12970|Paul Smiths|New York|NY|44.445|-74.2664
12976|Rainbow Lake|New York|NY|44.5527|-74.318
12980|Saint Regis Falls|New York|NY|44.6578|-74.5155
12983|Saranac Lake|New York|NY|44.3243|-74.133
12986|Tupper Lake|New York|NY|44.6|-74.294
12989|Vermontville|New York|NY|44.4601|-74.0573
12995|Whippleville|New York|NY|44.8057|-74.2523
13655|Hogansburg|New York|NY|44.9825|-74.6626
12025|Broadalbin|New York|NY|43.0727|-74.1684
12032|Caroga Lake|New York|NY|43.1922|-74.5169
12078|Gloversville|New York|NY|43.0616|-74.3375
12095|Johnstown|New York|NY|43.0069|-74.3715
12117|Mayfield|New York|NY|43.1411|-74.2444
12134|Northville|New York|NY|43.1761|-74.2486
13470|Stratford|New York|NY|43.1791|-74.6768
14003|Alabama|New York|NY|42.9981|-78.1848
14005|Alexander|New York|NY|42.9159|-78.2589
14013|Basom|New York|NY|43.0807|-78.3951
14020|Batavia|New York|NY|43.0003|-78.1929
14021|Batavia|New York|NY|42.9981|-78.1848
14036|Corfu|New York|NY|42.9777|-78.3929
14040|Darien Center|New York|NY|42.8948|-78.3878
14054|East Bethany|New York|NY|42.9166|-78.1342
14056|East Pembroke|New York|NY|42.9912|-78.3122
14058|Elba|New York|NY|43.0897|-78.1704
14125|Oakfield|New York|NY|43.0717|-78.2702
14143|Stafford|New York|NY|42.9829|-78.0898
14416|Bergen|New York|NY|43.0869|-77.9603
14422|Byron|New York|NY|43.0738|-78.0629
14482|Le Roy|New York|NY|42.9774|-77.9851
14486|Linwood|New York|NY|42.9153|-77.9498
14525|Pavilion|New York|NY|42.9102|-78.0269
14557|South Byron|New York|NY|43.0416|-78.0573
12015|Athens|New York|NY|42.2736|-73.8152
12042|Climax|New York|NY|42.3708|-73.8625
12051|Coxsackie|New York|NY|42.3501|-73.8199
12058|Earlton|New York|NY|42.3527|-73.9062
12083|Greenville|New York|NY|42.4113|-74.0222
12087|Hannacroix|New York|NY|42.4285|-73.868
12124|New Baltimore|New York|NY|42.4442|-73.7882
12176|Surprise|New York|NY|42.3851|-73.9587
12192|West Coxsackie|New York|NY|42.4151|-73.817
12405|Acra|New York|NY|42.3304|-74.0857
12407|Ashland|New York|NY|42.3329|-74.3679
12413|Cairo|New York|NY|42.3096|-74.0115
12414|Catskill|New York|NY|42.2276|-73.8985
12418|Cornwallville|New York|NY|42.3629|-74.1631
12422|Durham|New York|NY|42.402|-74.1849
12423|East Durham|New York|NY|42.386|-74.1117
12424|East Jewett|New York|NY|42.2804|-74.1555
12427|Elka Park|New York|NY|42.1643|-74.1245
12431|Freehold|New York|NY|42.3815|-74.0623
12436|Haines Falls|New York|NY|42.1955|-74.1023
12439|Hensonville|New York|NY|42.2939|-74.1853
12442|Hunter|New York|NY|42.2333|-74.2416
12444|Jewett|New York|NY|42.2694|-74.2793
12450|Lanesville|New York|NY|42.1891|-74.1972
12451|Leeds|New York|NY|42.3045|-73.9457
12452|Lexington|New York|NY|42.2234|-74.3866
12454|Maplecrest|New York|NY|42.2995|-74.1655
12460|Oak Hill|New York|NY|42.4069|-74.1528
12463|Palenville|New York|NY|42.1729|-74.0167
12468|Prattsville|New York|NY|42.2979|-74.3895
12470|Purling|New York|NY|42.2755|-74.0114
12473|Round Top|New York|NY|42.2678|-74.0523
12482|South Cairo|New York|NY|42.2676|-73.9864
12485|Tannersville|New York|NY|42.2032|-74.1014
12492|West Kill|New York|NY|42.2046|-74.362
12496|Windham|New York|NY|42.3175|-74.262
12108|Lake Pleasant|New York|NY|43.6676|-74.4569
12139|Piseco|New York|NY|43.4481|-74.5263
12164|Speculator|New York|NY|43.5042|-74.3667
12190|Wells|New York|NY|43.4012|-74.2886
12812|Blue Mountain Lake|New York|NY|43.6676|-74.4569
12842|Indian Lake|New York|NY|43.7606|-74.2766
12847|Long Lake|New York|NY|43.9477|-74.4662
12864|Sabael|New York|NY|43.6676|-74.4569
13353|Hoffmeister|New York|NY|43.3915|-74.74
13360|Inlet|New York|NY|43.748|-74.7846
13436|Raquette Lake|New York|NY|43.6676|-74.4569
13324|Cold Brook|New York|NY|43.3024|-74.9977
13329|Dolgeville|New York|NY|43.1042|-74.7643
13331|Eagle Bay|New York|NY|43.8167|-74.8862
13340|Frankfort|New York|NY|43.044|-75.1072
13350|Herkimer|New York|NY|43.0307|-74.9876
13357|Ilion|New York|NY|43.0064|-75.0484
13361|Jordanville|New York|NY|42.8948|-74.8209
13365|Little Falls|New York|NY|43.0474|-74.8606
13406|Middleville|New York|NY|43.1369|-74.924
13407|Mohawk|New York|NY|42.99|-74.9853
13416|Newport|New York|NY|43.18|-74.9861
13420|Old Forge|New York|NY|43.7435|-74.8935
13431|Poland|New York|NY|43.2115|-75.0731
13454|Salisbury Center|New York|NY|43.1625|-74.7809
13472|Thendara|New York|NY|43.461|-74.9571
13475|Van Hornesville|New York|NY|42.8935|-74.8367
13491|West Winfield|New York|NY|42.8826|-75.1835
13601|Watertown|New York|NY|43.9743|-75.9122
13602|Fort Drum|New York|NY|44.0354|-75.754
13603|Watertown|New York|NY|43.9087|-75.8967
13605|Adams|New York|NY|43.9602|-75.9056
13606|Adams Center|New York|NY|43.8631|-76.0042
13607|Alexandria Bay|New York|NY|44.0746|-75.8407
13608|Antwerp|New York|NY|44.2358|-75.6005
13611|Belleville|New York|NY|43.778|-76.1259
13612|Black River|New York|NY|44.0042|-75.7958
13615|Brownville|New York|NY|44.0577|-76.0196
13616|Calcium|New York|NY|44.0265|-75.8499
13618|Cape Vincent|New York|NY|44.1244|-76.3164
13619|Carthage|New York|NY|44.0682|-75.9201
13622|Chaumont|New York|NY|44.0848|-76.1232
13624|Clayton|New York|NY|44.1442|-76.062
13628|Deferiet|New York|NY|43.8855|-75.7983
13632|Depauville|New York|NY|44.1395|-76.0616
13634|Dexter|New York|NY|44.0069|-76.065
13636|Ellisburg|New York|NY|43.7596|-76.1525
13637|Evans Mills|New York|NY|44.0817|-75.8305
13638|Felts Mills|New York|NY|44.0204|-75.7524
13640|Wellesley Island|New York|NY|44.3213|-76.0172
13641|Fishers Landing|New York|NY|44.2077|-75.9146
13643|Great Bend|New York|NY|44.0147|-75.7284
13650|Henderson|New York|NY|43.8467|-76.2352
13651|Henderson Harbor|New York|NY|43.8708|-76.1809
13656|La Fargeville|New York|NY|44.1987|-75.9569
13657|Limerick|New York|NY|44.0357|-76.0904
13659|Lorraine|New York|NY|43.7568|-75.9053
13661|Mannsville|New York|NY|43.7179|-76.082
13665|Natural Bridge|New York|NY|44.063|-75.5039
13671|Oxbow|New York|NY|44.3085|-75.6688
13673|Philadelphia|New York|NY|44.1589|-75.7099
13674|Pierrepont Manor|New York|NY|43.7334|-76.0543
13675|Plessis|New York|NY|44.2774|-75.8496
13679|Redwood|New York|NY|44.3211|-75.815
13682|Rodman|New York|NY|43.8622|-75.8719
13685|Sackets Harbor|New York|NY|43.9398|-76.105
13688|South Rutland|New York|NY|43.9517|-75.7678
13691|Theresa|New York|NY|44.2113|-75.8014
13692|Thousand Island Park|New York|NY|44.2898|-76.0262
13693|Three Mile Bay|New York|NY|44.0551|-76.2689
11201|Brooklyn|New York|NY|40.694|-73.9903
11202|Brooklyn|New York|NY|40.6451|-73.945
11203|Brooklyn|New York|NY|40.6505|-73.9349
11204|Brooklyn|New York|NY|40.6179|-73.9856
11205|Brooklyn|New York|NY|40.6924|-73.9666
11206|Brooklyn|New York|NY|40.7012|-73.9436
11207|Brooklyn|New York|NY|40.6705|-73.894
11208|Brooklyn|New York|NY|40.6762|-73.8736
11209|Brooklyn|New York|NY|40.6251|-74.0303
11210|Brooklyn|New York|NY|40.6281|-73.9467
11211|Brooklyn|New York|NY|40.7095|-73.9563
11212|Brooklyn|New York|NY|40.6625|-73.9145
11213|Brooklyn|New York|NY|40.67|-73.9366
11214|Brooklyn|New York|NY|40.6016|-73.9968
11215|Brooklyn|New York|NY|40.6669|-73.9828
11216|Brooklyn|New York|NY|40.6794|-73.9496
11217|Brooklyn|New York|NY|40.6816|-73.9798
11218|Brooklyn|New York|NY|40.6424|-73.9758
11219|Brooklyn|New York|NY|40.6336|-73.996
11220|Brooklyn|New York|NY|40.6412|-74.0133
11221|Brooklyn|New York|NY|40.6907|-73.9274
11222|Brooklyn|New York|NY|40.7272|-73.9498
11223|Brooklyn|New York|NY|40.5979|-73.9743
11224|Brooklyn|New York|NY|40.5767|-73.9884
11225|Brooklyn|New York|NY|40.6628|-73.9546
11226|Brooklyn|New York|NY|40.6467|-73.957
11228|Brooklyn|New York|NY|40.6174|-74.0121
11229|Brooklyn|New York|NY|40.6011|-73.9475
11230|Brooklyn|New York|NY|40.6225|-73.965
11231|Brooklyn|New York|NY|40.6794|-74.0014
11232|Brooklyn|New York|NY|40.6521|-74.0018
11233|Brooklyn|New York|NY|40.6784|-73.9211
11234|Brooklyn|New York|NY|40.6205|-73.9239
11235|Brooklyn|New York|NY|40.5839|-73.9536
11236|Brooklyn|New York|NY|40.6407|-73.9028
11237|Brooklyn|New York|NY|40.7006|-73.918
11238|Brooklyn|New York|NY|40.679|-73.9644
11239|Brooklyn|New York|NY|40.6497|-73.8824
11240|Brooklyn|New York|NY|40.6451|-73.945
11241|Brooklyn|New York|NY|40.6451|-73.945
11242|Brooklyn|New York|NY|40.6451|-73.945
11243|Brooklyn|New York|NY|40.6451|-73.945
11244|Brooklyn|New York|NY|40.6451|-73.945
11245|Brooklyn|New York|NY|40.6451|-73.945
11247|Brooklyn|New York|NY|40.6451|-73.945
11248|Brooklyn|New York|NY|40.6451|-73.945
11249|Brooklyn|New York|NY|40.6451|-73.945
11251|Brooklyn|New York|NY|40.6451|-73.945
11252|Brooklyn|New York|NY|40.6451|-73.945
11254|Brooklyn|New York|NY|40.6451|-73.945
11255|Brooklyn|New York|NY|40.6451|-73.945
11256|Brooklyn|New York|NY|40.6451|-73.945
13305|Beaver Falls|New York|NY|43.8187|-75.4803
13312|Brantingham|New York|NY|43.8187|-75.4803
13325|Constableville|New York|NY|43.563|-75.4584
13327|Croghan|New York|NY|43.9095|-75.3542
13343|Glenfield|New York|NY|43.7323|-75.3669
13345|Greig|New York|NY|43.8187|-75.4803
13367|Lowville|New York|NY|43.7893|-75.4156
13368|Lyons Falls|New York|NY|43.6262|-75.3553
13404|Martinsburg|New York|NY|43.8187|-75.4803
13433|Port Leyden|New York|NY|43.5802|-75.3263
13473|Turin|New York|NY|43.6441|-75.4132
13489|West Leyden|New York|NY|43.4597|-75.5127
13610|Rodman|New York|NY|43.8187|-75.4803
13620|Castorland|New York|NY|43.8843|-75.4604
13626|Copenhagen|New York|NY|43.8801|-75.6839
13627|Deer River|New York|NY|43.8187|-75.4803
13631|Denmark|New York|NY|43.8187|-75.4803
13648|Harrisville|New York|NY|44.1613|-75.3252
14414|Avon|New York|NY|42.903|-77.7274
14423|Caledonia|New York|NY|42.9567|-77.8493
14435|Conesus|New York|NY|42.7216|-77.6747
14437|Dansville|New York|NY|42.57|-77.7109
14454|Geneseo|New York|NY|42.7938|-77.7996
14462|Groveland|New York|NY|42.676|-77.7573
14466|Hemlock|New York|NY|42.78|-77.582
14480|Lakeville|New York|NY|42.8296|-77.7149
14481|Leicester|New York|NY|42.7739|-77.899
14485|Lima|New York|NY|42.9012|-77.6083
14487|Livonia|New York|NY|42.8135|-77.6635
14488|Livonia Center|New York|NY|42.7298|-77.7739
14510|Mount Morris|New York|NY|42.6835|-77.8664
14517|Nunda|New York|NY|42.5867|-77.918
14533|Piffard|New York|NY|42.8435|-77.8962
14539|Retsof|New York|NY|42.8343|-77.8779
14545|Scottsburg|New York|NY|42.6521|-77.7105
14556|Sonyea|New York|NY|42.7298|-77.7739
14558|South Lima|New York|NY|42.8554|-77.6876
14560|Springwater|New York|NY|42.6776|-77.5775
14592|York|New York|NY|42.8757|-77.8835
14836|Dalton|New York|NY|42.5449|-77.9289
14846|Hunt|New York|NY|42.5388|-77.9818
13032|Canastota|New York|NY|43.0878|-75.7602
13035|Cazenovia|New York|NY|42.938|-75.8392
13037|Chittenango|New York|NY|43.0552|-75.8768
13043|Clockville|New York|NY|43.042|-75.7408
13052|De Ruyter|New York|NY|42.7494|-75.8582
13061|Erieville|New York|NY|42.8562|-75.7543
13072|Georgetown|New York|NY|42.7631|-75.7443
13122|New Woodstock|New York|NY|42.8441|-75.8635
13134|Peterboro|New York|NY|42.9686|-75.6794
13163|Wampsville|New York|NY|43.0785|-75.7016
13310|Bouckville|New York|NY|42.894|-75.5678
13314|Brookfield|New York|NY|42.8075|-75.3439
13334|Eaton|New York|NY|42.8484|-75.6314
13346|Hamilton|New York|NY|42.8231|-75.5434
13355|Hubbardsville|New York|NY|42.8237|-75.4367
13364|Leonardsville|New York|NY|42.9545|-75.6168
13402|Madison|New York|NY|42.8969|-75.5076
13408|Morrisville|New York|NY|42.9108|-75.6487
13409|Munnsville|New York|NY|42.9863|-75.594
13418|North Brookfield|New York|NY|42.8501|-75.3815
13421|Oneida|New York|NY|43.0862|-75.6508
13465|Solsville|New York|NY|42.9545|-75.6168
13484|West Eaton|New York|NY|42.8546|-75.6605
14410|Adams Basin|New York|NY|43.1953|-77.8559
14420|Brockport|New York|NY|43.2128|-77.9368
14428|Churchville|New York|NY|43.0749|-77.835
14430|Clarkson|New York|NY|43.286|-77.6843
14445|East Rochester|New York|NY|43.1128|-77.4906
14450|Fairport|New York|NY|43.0892|-77.436
14464|Hamlin|New York|NY|43.3076|-77.927
14467|Henrietta|New York|NY|43.0483|-77.6122
14468|Hilton|New York|NY|43.2923|-77.7905
14472|Honeoye Falls|New York|NY|42.9695|-77.5781
14506|Mendon|New York|NY|42.9953|-77.5001
14511|Mumford|New York|NY|43.0026|-77.8646
14514|North Chili|New York|NY|43.1186|-77.8005
14515|North Greece|New York|NY|43.2578|-77.7351
14526|Penfield|New York|NY|43.1396|-77.456
14534|Pittsford|New York|NY|43.0695|-77.5141
14543|Rush|New York|NY|42.9966|-77.6665
14546|Scottsville|New York|NY|43.0246|-77.7743
14559|Spencerport|New York|NY|43.1895|-77.8043
14580|Webster|New York|NY|43.2196|-77.4616
14586|West Henrietta|New York|NY|43.0397|-77.6871
14601|Rochester|New York|NY|43.286|-77.6843
14602|Rochester|New York|NY|43.286|-77.6843
14603|Rochester|New York|NY|43.1616|-77.6068
14604|Rochester|New York|NY|43.1577|-77.608
14605|Rochester|New York|NY|43.1698|-77.6007
14606|Rochester|New York|NY|43.1685|-77.6845
14607|Rochester|New York|NY|43.1501|-77.589
14608|Rochester|New York|NY|43.1521|-77.6258
14609|Rochester|New York|NY|43.174|-77.5637
14610|Rochester|New York|NY|43.1452|-77.5495
14611|Rochester|New York|NY|43.1484|-77.6394
14612|Rochester|New York|NY|43.2566|-77.6652
14613|Rochester|New York|NY|43.1831|-77.6393
14614|Rochester|New York|NY|43.1558|-77.6142
14615|Rochester|New York|NY|43.2058|-77.6521
14616|Rochester|New York|NY|43.229|-77.6809
14617|Rochester|New York|NY|43.2203|-77.5994
14618|Rochester|New York|NY|43.1122|-77.5618
14619|Rochester|New York|NY|43.1367|-77.6481
14620|Rochester|New York|NY|43.1317|-77.6062
14621|Rochester|New York|NY|43.1834|-77.6043
14622|Rochester|New York|NY|43.214|-77.5555
14623|Rochester|New York|NY|43.0834|-77.6344
14624|Rochester|New York|NY|43.1216|-77.7311
14625|Rochester|New York|NY|43.1522|-77.5057
14626|Rochester|New York|NY|43.2126|-77.704
14627|Rochester|New York|NY|43.1275|-77.6277
14638|Rochester|New York|NY|43.286|-77.6843
14639|Rochester|New York|NY|43.286|-77.6843
14642|Rochester|New York|NY|43.286|-77.6843
14643|Rochester|New York|NY|43.286|-77.6843
14644|Rochester|New York|NY|43.286|-77.6843
14645|Rochester|New York|NY|43.286|-77.6843
14646|Rochester|New York|NY|43.286|-77.6843
14647|Rochester|New York|NY|43.286|-77.6843
14649|Rochester|New York|NY|43.286|-77.6843
14650|Rochester|New York|NY|43.286|-77.6843
14651|Rochester|New York|NY|43.286|-77.6843
14652|Rochester|New York|NY|43.286|-77.6843
14653|Rochester|New York|NY|43.286|-77.6843
14660|Rochester|New York|NY|43.286|-77.6843
14664|Rochester|New York|NY|43.286|-77.6843
14673|Rochester|New York|NY|43.286|-77.6843
14683|Rochester|New York|NY|43.286|-77.6843
14692|Rochester|New York|NY|43.286|-77.6843
14694|Rochester|New York|NY|43.286|-77.6843
12010|Amsterdam|New York|NY|42.9063|-74.229
12016|Auriesville|New York|NY|42.9102|-74.4236
12066|Esperance|New York|NY|42.7717|-74.2882
12068|Fonda|New York|NY|42.9571|-74.4021
12069|Fort Hunter|New York|NY|42.9457|-74.2633
12070|Fort Johnson|New York|NY|42.9765|-74.2484
12072|Fultonville|New York|NY|42.9036|-74.3598
12086|Hagaman|New York|NY|42.9695|-74.1556
12166|Sprakers|New York|NY|42.8484|-74.4536
12177|Tribes Hill|New York|NY|42.95|-74.297
13317|Canajoharie|New York|NY|42.8671|-74.5956
13339|Fort Plain|New York|NY|42.9372|-74.6433
13410|Nelliston|New York|NY|42.9379|-74.6117
13428|Palatine Bridge|New York|NY|42.9221|-74.5708
13452|Saint Johnsville|New York|NY|43.017|-74.646
11001|Floral Park|New York|NY|40.7236|-73.7058
11002|Floral Park|New York|NY|40.7548|-73.6018
11003|Elmont|New York|NY|40.6976|-73.7049
11010|Franklin Square|New York|NY|40.701|-73.6758
11020|Great Neck|New York|NY|40.7742|-73.7189
11021|Great Neck|New York|NY|40.7867|-73.727
11022|Great Neck|New York|NY|40.7548|-73.6018
11023|Great Neck|New York|NY|40.7993|-73.7343
11024|Great Neck|New York|NY|40.7548|-73.6018
11025|Great Neck|New York|NY|40.7548|-73.6018
11026|Great Neck|New York|NY|40.7548|-73.6018
11027|Great Neck|New York|NY|40.7548|-73.6018
11030|Manhasset|New York|NY|40.7548|-73.6018
11040|New Hyde Park|New York|NY|40.7294|-73.6828
11041|New Hyde Park|New York|NY|40.7548|-73.6018
11042|New Hyde Park|New York|NY|40.7602|-73.695
11043|New Hyde Park|New York|NY|40.7548|-73.6018
11044|New Hyde Park|New York|NY|40.7548|-73.6018
11050|Port Washington|New York|NY|40.835|-73.6964
11051|Port Washington|New York|NY|40.7548|-73.6018
11052|Port Washington|New York|NY|40.7548|-73.6018
11053|Port Washington|New York|NY|40.7548|-73.6018
11054|Port Washington|New York|NY|40.7548|-73.6018
11055|Port Washington|New York|NY|40.7548|-73.6018
11096|Inwood|New York|NY|40.6205|-73.7474
11099|New Hyde Park|New York|NY|40.7548|-73.6018
11501|Mineola|New York|NY|40.7469|-73.6398
11507|Albertson|New York|NY|40.7703|-73.6514
11509|Atlantic Beach|New York|NY|40.5887|-73.7255
11510|Baldwin|New York|NY|40.6548|-73.6097
11514|Carle Place|New York|NY|40.7512|-73.6119
11516|Cedarhurst|New York|NY|40.6236|-73.7264
11518|East Rockaway|New York|NY|40.6404|-73.6674
11520|Freeport|New York|NY|40.6536|-73.5866
11530|Garden City|New York|NY|40.7245|-73.6487
11531|Garden City|New York|NY|40.7548|-73.6018
11535|Garden City|New York|NY|40.7548|-73.6018
11536|Garden City|New York|NY|40.7548|-73.6018
11542|Glen Cove|New York|NY|40.865|-73.6277
11545|Glen Head|New York|NY|40.8281|-73.6076
11547|Glenwood Landing|New York|NY|40.7548|-73.6018
11548|Greenvale|New York|NY|40.8125|-73.6261
11549|Hempstead|New York|NY|40.7548|-73.6018
11550|Hempstead|New York|NY|40.7049|-73.6176
11551|Hempstead|New York|NY|40.7548|-73.6018
11552|West Hempstead|New York|NY|40.6929|-73.6539
11553|Uniondale|New York|NY|40.702|-73.592
11554|East Meadow|New York|NY|40.7149|-73.5561
11555|Uniondale|New York|NY|40.7548|-73.6018
11556|Uniondale|New York|NY|40.7548|-73.6018
11557|Hewlett|New York|NY|40.6404|-73.6957
11558|Island Park|New York|NY|40.604|-73.6554
11559|Lawrence|New York|NY|40.614|-73.733
11560|Locust Valley|New York|NY|40.8817|-73.5927
11561|Long Beach|New York|NY|40.5877|-73.6595
11563|Lynbrook|New York|NY|40.6571|-73.6741
11564|Lynbrook|New York|NY|40.7548|-73.6018
11565|Malverne|New York|NY|40.675|-73.6731
11566|Merrick|New York|NY|40.6685|-73.5536
11568|Old Westbury|New York|NY|40.7882|-73.5875
11569|Point Lookout|New York|NY|40.5905|-73.5808
11570|Rockville Centre|New York|NY|40.6637|-73.638
11571|Rockville Centre|New York|NY|40.7548|-73.6018
11572|Oceanside|New York|NY|40.6362|-73.6375
11575|Roosevelt|New York|NY|40.6802|-73.5867
11576|Roslyn|New York|NY|40.6568|-73.6225
11577|Roslyn Heights|New York|NY|40.7845|-73.6403
11579|Sea Cliff|New York|NY|40.846|-73.6436
11580|Valley Stream|New York|NY|40.6742|-73.7057
11581|Valley Stream|New York|NY|40.6523|-73.7118
11582|Valley Stream|New York|NY|40.7548|-73.6018
11583|Valley Stream|New York|NY|40.7548|-73.6018
11588|Uniondale|New York|NY|40.7548|-73.6018
11590|Westbury|New York|NY|40.7557|-73.5723
11592|Rockville Centre|New York|NY|40.6218|-73.6327
11593|Westbury|New York|NY|40.7548|-73.6018
11594|Westbury|New York|NY|40.7548|-73.6018
11595|Westbury|New York|NY|40.7548|-73.6018
11596|Williston Park|New York|NY|40.7592|-73.6449
11597|Westbury|New York|NY|40.7548|-73.6018
11598|Woodmere|New York|NY|40.6326|-73.7141
11599|Garden City|New York|NY|40.6076|-73.7427
11709|Bayville|New York|NY|40.9074|-73.5601
11710|Bellmore|New York|NY|40.6729|-73.5365
11714|Bethpage|New York|NY|40.74|-73.4857
11732|East Norwich|New York|NY|40.8472|-73.5349
11735|Farmingdale|New York|NY|40.7548|-73.6018
11736|Farmingdale|New York|NY|40.7548|-73.6018
11737|Farmingdale|New York|NY|40.7548|-73.6018
11753|Jericho|New York|NY|40.7881|-73.5331
11756|Levittown|New York|NY|40.7254|-73.5166
11758|Massapequa|New York|NY|40.7548|-73.6018
11762|Massapequa Park|New York|NY|40.6807|-73.4444
11765|Mill Neck|New York|NY|40.8857|-73.5526
11771|Oyster Bay|New York|NY|40.866|-73.5272
11773|Syosset|New York|NY|40.7548|-73.6018
11774|Farmingdale|New York|NY|40.7548|-73.6018
11783|Seaford|New York|NY|40.6795|-73.491
11791|Syosset|New York|NY|40.8146|-73.5024
11793|Wantagh|New York|NY|40.685|-73.5103
11797|Woodbury|New York|NY|40.8154|-73.4716
11801|Hicksville|New York|NY|40.7623|-73.523
11802|Hicksville|New York|NY|40.7548|-73.6018
11803|Plainview|New York|NY|40.7781|-73.4816
11804|Old Bethpage|New York|NY|40.765|-73.4575
11815|Hicksville|New York|NY|40.7548|-73.6018
11819|Hicksville|New York|NY|40.7548|-73.6018
11853|Jericho|New York|NY|40.7548|-73.6018
11854|Hicksville|New York|NY|40.7548|-73.6018
11855|Hicksville|New York|NY|40.7548|-73.6018
10001|New York City|New York|NY|40.7484|-73.9967
10002|New York City|New York|NY|40.7152|-73.9877
10003|New York City|New York|NY|40.7313|-73.9892
10004|New York City|New York|NY|40.6964|-74.0253
10005|New York City|New York|NY|40.7056|-74.0083
10006|New York City|New York|NY|40.7085|-74.0135
10007|New York City|New York|NY|40.7139|-74.007
10008|New York City|New York|NY|40.7808|-73.9772
10009|New York City|New York|NY|40.7262|-73.9796
10010|New York City|New York|NY|40.7375|-73.9813
10011|New York City|New York|NY|40.7402|-73.9996
10012|New York City|New York|NY|40.7255|-73.9983
10013|New York City|New York|NY|40.7185|-74.0025
10014|New York City|New York|NY|40.7339|-74.0054
10015|New York City|New York|NY|40.7808|-73.9772
10016|New York City|New York|NY|40.7443|-73.9781
10017|New York City|New York|NY|40.7517|-73.9707
10018|New York City|New York|NY|40.7547|-73.9925
10019|New York City|New York|NY|40.7651|-73.9858
10020|New York City|New York|NY|40.7354|-73.9968
10021|New York City|New York|NY|40.7685|-73.9588
10022|New York City|New York|NY|40.7571|-73.9657
10023|New York City|New York|NY|40.7764|-73.9827
10024|New York City|New York|NY|40.7864|-73.9764
10025|New York City|New York|NY|40.7975|-73.9683
10026|New York City|New York|NY|40.8019|-73.9531
10027|New York City|New York|NY|40.8116|-73.955
10028|New York City|New York|NY|40.7763|-73.9529
10029|New York City|New York|NY|40.7918|-73.9448
10030|New York City|New York|NY|40.8183|-73.9426
10031|New York City|New York|NY|40.8246|-73.9507
10032|New York City|New York|NY|40.8382|-73.942
10033|New York City|New York|NY|40.8496|-73.9356
10034|New York City|New York|NY|40.8662|-73.9221
10035|New York City|New York|NY|40.8011|-73.9371
10036|New York City|New York|NY|40.7597|-73.9918
10037|New York City|New York|NY|40.8135|-73.9381
10038|New York City|New York|NY|40.7101|-74.0013
10039|New York City|New York|NY|40.8265|-73.9383
10040|New York City|New York|NY|40.8583|-73.9296
10041|New York City|New York|NY|40.7038|-74.0098
10043|New York City|New York|NY|40.7808|-73.9772
10044|New York City|New York|NY|40.7618|-73.9505
10045|New York City|New York|NY|40.7086|-74.0087
10046|New York City|New York|NY|40.7808|-73.9772
10047|New York City|New York|NY|40.7808|-73.9772
10048|New York City|New York|NY|40.7125|-74.0133
10055|New York City|New York|NY|40.7808|-73.9772
10060|New York City|New York|NY|40.7808|-73.9772
10065|New York City|New York|NY|40.7651|-73.9638
10069|New York City|New York|NY|40.778|-73.9884
10072|New York City|New York|NY|40.7808|-73.9772
10079|New York City|New York|NY|40.7808|-73.9772
10080|New York City|New York|NY|40.7808|-73.9772
10081|New York City|New York|NY|40.7808|-73.9772
10082|New York City|New York|NY|40.7808|-73.9772
10087|New York City|New York|NY|40.7808|-73.9772
10090|New York City|New York|NY|40.7808|-73.9772
10094|New York City|New York|NY|40.7808|-73.9772
10095|New York City|New York|NY|40.7482|-73.9884
10096|New York City|New York|NY|40.7808|-73.9772
10098|New York City|New York|NY|40.7482|-73.9884
10099|New York City|New York|NY|40.7808|-73.9772
10101|New York City|New York|NY|40.7808|-73.9772
10102|New York City|New York|NY|40.7808|-73.9772
10103|New York City|New York|NY|40.7603|-73.9762
10104|New York City|New York|NY|40.7609|-73.9799
10105|New York City|New York|NY|40.7628|-73.9785
10106|New York City|New York|NY|40.7652|-73.9804
10107|New York City|New York|NY|40.7664|-73.9827
10108|New York City|New York|NY|40.7808|-73.9772
10109|New York City|New York|NY|40.7808|-73.9772
10110|New York City|New York|NY|40.754|-73.9808
10111|New York City|New York|NY|40.7592|-73.9778
10112|New York City|New York|NY|40.7593|-73.9798
10113|New York City|New York|NY|40.7808|-73.9772
